DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p23.3	2	24927427	ADCY3, POMC	ADCY3 - DNAJC27	109	51277		7410	16209	rs10182181-G	rs10182181	0	10182181	intergenic_variant	1	0.46	1E-17	17.0	(Obesity class I)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	14q31.1	14	79433111	NRXN3	NRXN3			9369			rs7141420-T	rs7141420	0	7141420	intron_variant	0	0.52	1E-17	17.0	(Obesity class I)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	72371556	NEGR1	LOC105378797			105378797			rs7531118-C	rs7531118	0	7531118	intergenic_variant	0	0.56	2E-17	16.69897000433602	(Obesity class I)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	19q13.32	19	45678134	GIPR	GIPR			2696			rs1800437-G	rs1800437	0	1800437	missense_variant	0	0.78	3E-14	13.522878745280337	(Obesity class I)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	3q27.2	3	186116710	ETV5	ETV5 - LOC105374257	2119	105374257		7598	4820	rs9816226-T	rs9816226	0	9816226	intron_variant	1	0.82	2E-13	12.698970004336019	(Obesity class I)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p11.2	16	28871920	SH2B1	SH2B1			25970			rs7498665-G	rs7498665	0	7498665	missense_variant	0	0.4	3E-13	12.522878745280337	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	15q23	15	67750719	MAP2K5	MAP2K5			5607			rs8028313-C	rs8028313	0	8028313	intron_variant	0	0.78	6E-13	12.221848749616356	(Obesity class I)	1.08	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	5q13.3	5	75707853	C5orf37	POC5			134359			rs2307111-T	rs2307111	0	2307111	missense_variant	0	0.6	3E-12	11.522878745280337	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	11p15.4	11	8640969	RPL27A	TRIM66			9866			rs11042023-C	rs11042023	0	11042023	missense_variant	0	0.65	1E-11	11.0	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p16.1	2	59075742	FANCL	LINC01122 - LOC101927285	400955	101927285		11976	141966	rs887912-T	rs887912	0	887912	intergenic_variant	1	0.28	1E-10	10.0	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p12.3	16	19924067	GPRC5B	LOC105371116			105371116			rs12446632-G	rs12446632	0	12446632	intergenic_variant	0	0.86	2E-10	9.698970004336019	(Obesity class I)	1.09	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	74525718	TNNI3K	LOC105378803, TNNI3K, FPGT-TNNI3K			105378803, 51086, 100526835			rs1514177-C	rs1514177	0	1514177	intron_variant	0	0.43	5E-9	8.301029995663981	(Obesity class I)	1.06	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	9p21.1	9	28414341	LINGO2	LINGO2			158038			rs10968576-G	rs10968576	0	10968576	intron_variant	0	0.32	3E-8	7.522878745280337	(Obesity class I)	1.07	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16q12.2	16	53788739	FTO	FTO			79068			rs7185735-G	rs7185735	0	7185735	intron_variant	0	0.4	1E-79	79.0	(Obesity class II)	1.33	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p25.3	2	646364	TMEM18	LOC105373352 - TMEM18	105373352	129787		84271	21609	rs10189761-A	rs10189761	0	10189761	intergenic_variant	1	0.82	6E-24	23.221848749616356	(Obesity class II)	1.24	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	18q21.32	18	60185715	MC4R	RNU4-17P - LOC342784	106481177	342784		22008	10640	rs11152213-C	rs11152213	0	11152213	intergenic_variant	1	0.24	3E-22	21.522878745280337	(Obesity class II)	1.19	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	6p12.3	6	50877777	TFAP2B	RPS17P5 - LOC100418898	442216	100418898		20090	19841	rs2207139-G	rs2207139	0	2207139	intergenic_variant	1	0.18	3E-19	18.522878745280337	(Obesity class II)	1.2	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1q25.2	1	177883445	SEC16B	LOC101928778 - SEC16B	101928778	89866		173115	45662	rs633715-C	rs633715	0	633715	intergenic_variant	1	0.19	4E-19	18.397940008672037	(Obesity class II)	1.19	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	4p12	4	45173674	GNPDA2	LOC100533736 - PRKRIRP9	100533736	100131309		177652	150071	rs13130484-T	rs13130484	0	13130484	intergenic_variant	1	0.43	3E-18	17.522878745280337	(Obesity class II)	1.14	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	12q13.12	12	49853685	LOC144233	BCDIN3D - RPL35AP28	144233	100271637		10556	9421	rs7138803-A	rs7138803	0	7138803	intergenic_variant	1	0.38	1E-16	16.0	(Obesity class II)	1.14	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	1p31.1	1	72285502	NEGR1	LOC105378797			105378797			rs3101336-C	rs3101336	0	3101336	intergenic_variant	0	0.61	1E-13	13.0	(Obesity class II)	1.12	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	19q13.32	19	45679046	GIPR	GIPR			2696			rs10423928-T	rs10423928	0	10423928	intron_variant	0	0.77	4E-13	12.397940008672037	(Obesity class II)	1.16	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	11p14.1	11	27706992	BDNF	BDNF			627			rs2030323-C	rs2030323	0	2030323	intron_variant	0	0.79	6E-11	10.221848749616356	(Obesity class II)	1.13	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	9p21.1	9	28425517	LINGO2	LINGO2			158038			rs1412239-G	rs1412239	0	1412239	intron_variant	0	0.32	2E-10	9.698970004336019	(Obesity class II)	1.11	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	13q14.3	13	53533217	OLFM4	ZNF646P1 - LOC105370210	100419854	105370210		123341	3772	rs9568867-A	rs9568867	0	9568867	intergenic_variant	1	0.13	2E-9	8.698970004336019	(Obesity class II)	1.15	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	3q27.2	3	186106215	ETV5	ETV5			2119			rs1516725-C	rs1516725	0	1516725	intron_variant	0	0.86	3E-9	8.522878745280337	(Obesity class II)	1.15	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	5q13.3	5	75719417	C5orf37	LOC441087			441087			rs2112347-T	rs2112347	0	2112347	intergenic_variant	0	0.63	4E-9	8.397940008672037	(Obesity class II)	1.09	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p12.3	16	19933041	GPRC5B	LOC105371116 - LOC105371117	105371116	105371117		3812	43335	rs11639988-A	rs11639988	0	11639988	intergenic_variant	1	0.86	4E-9	8.397940008672037	(Obesity class II)	1.15	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	2p16.1	2	59075742	FANCL	LINC01122 - LOC101927285	400955	101927285		11976	141966	rs887912-T	rs887912	0	887912	intergenic_variant	1	0.28	6E-9	8.221848749616356	(Obesity class II)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
2013-09-12	23563607	Berndt SI	2013-04-07	Nat Genet	www.ncbi.nlm.nih.gov/pubmed/23563607	Genome-wide meta-analysis identifies 11 new loci for anthropometric traits and provides insights into genetic architecture.	Obesity	93,015 European ancestry overweight individuals, 32,858 European ancestry  class I obese individuals, 9,889 European ancestry class II obese individuals, 2,896 European ancestry class III obese individuals, up to 65,840 European ancestry controls	65,332 European ancestry overweight individuals, 22,373 European ancestry class I obese individuals, 5,476 European ancestry class II obese individuals, 1,162 European ancestry class III obese individuals, up to 39,294 European ancestry controls	16p11.2	16	28910488	RABEP2, SH2B1	RABEP2			79874			rs7184597-T	rs7184597	0	7184597	non_coding_transcript_exon_variant	0	0.33	7E-9	8.154901959985743	(Obesity class II)	1.1	[NR]	Affymetrix, Illumina [~ 2800000] (imputed)	N	obesity	http://www.ebi.ac.uk/efo/EFO_0001073	GCST001953	Genome-wide genotyping array
